movie_id,title,release_date,popularity,vote_average,vote_count,genres,overview,box_office,imdb_rating,rotten_tomatoes_rating,metacritic_rating,awards,streaming_sources,has_streaming
1288070,The Luckiest Man in America,2025-04-04,2.525,6.0,2,"['Drama', 'Thriller']",,N/A,,67%,,N/A,[],False
1113421,The Uninvited,2025-04-11,2.556,0.0,0,"['Drama', 'Comedy']",,N/A,7.8,100%,,1 win,[],False
1063574,Misericordia,2025-03-21,2.9824,6.4,72,"['Comedy', 'Drama', 'Thriller']",,N/A,7.1,96%,83/100,2 wins & 7 nominations total,[],False
1098709,Grand Tour,2025-03-28,2.3719,6.6,25,"['Drama', 'Adventure']",,N/A,6.6,90%,,6 wins & 6 nominations,"[{'source_name': 'MUBI', 'type': 'sub', 'region': 'US', 'url': 'https://mubi.com/films/grand-tour'}, {'source_name': 'MUBI', 'type': 'sub', 'region': 'CA', 'url': 'https://mubi.com/films/grand-tour'}, {'source_name': 'MUBI', 'type': 'sub', 'region': 'GB', 'url': 'https://mubi.com/films/grand-tour'}, {'source_name': 'MUBI', 'type': 'sub', 'region': 'BR', 'url': 'https://mubi.com/films/grand-tour'}, {'source_name': 'MUBI', 'type': 'sub', 'region': 'IN', 'url': 'https://mubi.com/films/grand-tour'}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'US', 'url': 'https://watch.amazon.com/detail?gti=amzn1.dv.gti.94f9cda5-bc2c-40c8-900e-02154ce1936a'}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'CA', 'url': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.94f9cda5-bc2c-40c8-900e-02154ce1936a'}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'GB', 'url': 'https://watch.amazon.co.uk/detail?gti=amzn1.dv.gti.94f9cda5-bc2c-40c8-900e-02154ce1936a'}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'BR', 'url': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.94f9cda5-bc2c-40c8-900e-02154ce1936a'}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'IN', 'url': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.94f9cda5-bc2c-40c8-900e-02154ce1936a'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/grand-tour/umc.cmc.ua5oo99hmif9919kk57anwv8?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1807075085'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/grand-tour/umc.cmc.ua5oo99hmif9919kk57anwv8?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1807075085'}, {'source_name': 'Amazon', 'type': 'buy', 'region': 'US', 'url': 'https://watch.amazon.com/detail?gti=amzn1.dv.gti.94f9cda5-bc2c-40c8-900e-02154ce1936a'}, {'source_name': 'VUDU', 'type': 'buy', 'region': 'US', 'url': 'https://athome.fandango.com/content/browse/details/Grand-Tour/4147526'}, {'source_name': 'VUDU', 'type': 'buy', 'region': 'US', 'url': 'https://athome.fandango.com/content/browse/details/Grand-Tour/4147526'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/grand-tour/umc.cmc.ua5oo99hmif9919kk57anwv8?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1807075085'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/grand-tour/umc.cmc.ua5oo99hmif9919kk57anwv8?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1807075085'}, {'source_name': 'Amazon', 'type': 'buy', 'region': 'CA', 'url': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.94f9cda5-bc2c-40c8-900e-02154ce1936a'}, {'source_name': 'Amazon', 'type': 'buy', 'region': 'GB', 'url': 'https://watch.amazon.co.uk/detail?gti=amzn1.dv.gti.94f9cda5-bc2c-40c8-900e-02154ce1936a'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'BR', 'url': 'https://tv.apple.com/br/movie/grand-tour/umc.cmc.ua5oo99hmif9919kk57anwv8?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1807075085'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'BR', 'url': 'https://tv.apple.com/br/movie/grand-tour/umc.cmc.ua5oo99hmif9919kk57anwv8?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1807075085'}, {'source_name': 'Amazon', 'type': 'buy', 'region': 'BR', 'url': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.94f9cda5-bc2c-40c8-900e-02154ce1936a'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'GB', 'url': 'https://tv.apple.com/gb/movie/grand-tour/umc.cmc.ua5oo99hmif9919kk57anwv8?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1807075085'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'GB', 'url': 'https://tv.apple.com/gb/movie/grand-tour/umc.cmc.ua5oo99hmif9919kk57anwv8?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1807075085'}]",True
1156328,Thank You Very Much,2025-03-28,2.441,0.0,0,['Documentary'],,N/A,,89%,,1 win & 1 nomination,"[{'source_name': 'Hoopla', 'type': 'free', 'region': 'US', 'url': 'https://www.hoopladigital.com/title/17988281?utm_source='}, {'source_name': 'FILMIN', 'type': 'sub', 'region': 'ES', 'url': 'https://www.filmin.es/pelicula/la-comedia-y-el-caos-el-legado-de-andy-kaufman'}, {'source_name': 'AppleTV', 'type': 'rent', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/thank-you-very-much/umc.cmc.413cbhswckq7deci2rutg8scx?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1793455486'}, {'source_name': 'AppleTV', 'type': 'rent', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/thank-you-very-much/umc.cmc.413cbhswckq7deci2rutg8scx?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1793455486'}, {'source_name': 'AppleTV', 'type': 'rent', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/thank-you-very-much/umc.cmc.413cbhswckq7deci2rutg8scx?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1793455486'}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'US', 'url': 'https://watch.amazon.com/detail?gti=amzn1.dv.gti.73b6f9f8-0c32-4cb5-91dd-5a45bf1f63f8'}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'US', 'url': 'https://watch.amazon.com/detail?gti=amzn1.dv.gti.73b6f9f8-0c32-4cb5-91dd-5a45bf1f63f8'}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'US', 'url': 'https://watch.amazon.com/detail?gti=amzn1.dv.gti.73b6f9f8-0c32-4cb5-91dd-5a45bf1f63f8'}, {'source_name': 'YouTube', 'type': 'rent', 'region': 'US', 'url': 'https://www.youtube.com/results?search_query=Thank+You+Very+Much%2Bmovie'}, {'source_name': 'YouTube', 'type': 'rent', 'region': 'CA', 'url': 'https://www.youtube.com/results?search_query=Thank+You+Very+Much%2Bmovie'}, {'source_name': 'YouTube', 'type': 'rent', 'region': 'CA', 'url': 'https://www.youtube.com/results?search_query=Thank+You+Very+Much%2Bmovie'}, {'source_name': 'Windows Store', 'type': 'rent', 'region': 'US', 'url': 'https://www.microsoft.com/en-us/p/Thank%20You%20Very%20Much/8D6KGWZ2DLZN'}, {'source_name': 'Windows Store', 'type': 'rent', 'region': 'US', 'url': 'https://www.microsoft.com/en-us/p/Thank%20You%20Very%20Much/8D6KGWZ2DLZN'}, {'source_name': 'AppleTV', 'type': 'rent', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/thank-you-very-much/umc.cmc.413cbhswckq7deci2rutg8scx?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1793455486'}, {'source_name': 'AppleTV', 'type': 'rent', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/thank-you-very-much/umc.cmc.413cbhswckq7deci2rutg8scx?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1793455486'}, {'source_name': 'AppleTV', 'type': 'rent', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/thank-you-very-much/umc.cmc.413cbhswckq7deci2rutg8scx?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1793455486'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/thank-you-very-much/umc.cmc.413cbhswckq7deci2rutg8scx?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1793455486'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/thank-you-very-much/umc.cmc.413cbhswckq7deci2rutg8scx?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1793455486'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/thank-you-very-much/umc.cmc.413cbhswckq7deci2rutg8scx?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1793455486'}, {'source_name': 'Amazon', 'type': 'buy', 'region': 'US', 'url': 'https://watch.amazon.com/detail?gti=amzn1.dv.gti.73b6f9f8-0c32-4cb5-91dd-5a45bf1f63f8'}, {'source_name': 'Amazon', 'type': 'buy', 'region': 'US', 'url': 'https://watch.amazon.com/detail?gti=amzn1.dv.gti.73b6f9f8-0c32-4cb5-91dd-5a45bf1f63f8'}, {'source_name': 'Amazon', 'type': 'buy', 'region': 'US', 'url': 'https://watch.amazon.com/detail?gti=amzn1.dv.gti.73b6f9f8-0c32-4cb5-91dd-5a45bf1f63f8'}, {'source_name': 'YouTube', 'type': 'buy', 'region': 'US', 'url': 'https://www.youtube.com/results?search_query=Thank+You+Very+Much%2Bmovie'}, {'source_name': 'YouTube', 'type': 'buy', 'region': 'CA', 'url': 'https://www.youtube.com/results?search_query=Thank+You+Very+Much%2Bmovie'}, {'source_name': 'YouTube', 'type': 'buy', 'region': 'CA', 'url': 'https://www.youtube.com/results?search_query=Thank+You+Very+Much%2Bmovie'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/thank-you-very-much/umc.cmc.413cbhswckq7deci2rutg8scx?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1793455486'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/thank-you-very-much/umc.cmc.413cbhswckq7deci2rutg8scx?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1793455486'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/thank-you-very-much/umc.cmc.413cbhswckq7deci2rutg8scx?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1793455486'}]",True
1022054,All the Lost Ones,2025-04-18,2.1761,0.0,0,"['Thriller', 'Action', 'Science Fiction', 'War']",,N/A,4.4,,,6 wins & 7 nominations total,"[{'source_name': 'Paramount Plus', 'type': 'sub', 'region': 'CA', 'url': 'https://www.cbs.com/movies/all-the-lost-ones/wV0iCRgfW42MBQMRoELiGFzwAl6_2Iam?searchReferral=&amp;utm_source=publisher'}, {'source_name': 'YouTube', 'type': 'rent', 'region': 'CA', 'url': 'https://www.youtube.com/results?search_query=All+The+Lost+Ones%2Bmovie'}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'US', 'url': 'https://watch.amazon.com/detail?gti=amzn1.dv.gti.6d561538-7900-4d96-9c2e-3568d1328d4c'}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'US', 'url': 'https://watch.amazon.com/detail?gti=amzn1.dv.gti.6d561538-7900-4d96-9c2e-3568d1328d4c'}, {'source_name': 'YouTube', 'type': 'buy', 'region': 'CA', 'url': 'https://www.youtube.com/results?search_query=All+The+Lost+Ones%2Bmovie'}, {'source_name': 'YouTube', 'type': 'buy', 'region': 'CA', 'url': 'https://www.youtube.com/results?search_query=All+The+Lost+Ones%2Bmovie'}]",True
891644,Zero,2025-04-11,1.7408,4.5,2,"['Action', 'Thriller']",,N/A,,,,N/A,"[{'source_name': 'AppleTV', 'type': 'rent', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'AppleTV', 'type': 'rent', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'VUDU', 'type': 'rent', 'region': 'US', 'url': 'https://athome.fandango.com/content/browse/details/Zero/4097436'}, {'source_name': 'VUDU', 'type': 'rent', 'region': 'US', 'url': 'https://athome.fandango.com/content/browse/details/Zero/4097436'}, {'source_name': 'Plex', 'type': 'rent', 'region': 'US', 'url': 'https://watch.plex.tv/movie/zero-2025?utm_content=5fd0d57cd5ec12002ed66b46&utm_medium=deeplink&utm_source='}, {'source_name': 'Plex', 'type': 'rent', 'region': 'US', 'url': 'https://watch.plex.tv/movie/zero-2025?utm_content=5fd0d57cd5ec12002ed66b46&utm_medium=deeplink&utm_source='}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'US', 'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.11d567bd-dbc4-4a0d-b632-88ab5674c274?tag='}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'US', 'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.11d567bd-dbc4-4a0d-b632-88ab5674c274?tag='}, {'source_name': 'Windows Store', 'type': 'rent', 'region': 'US', 'url': 'https://www.microsoft.com/en-us/p/Zero/8D6KGWZ2DWRJ'}, {'source_name': 'Windows Store', 'type': 'rent', 'region': 'US', 'url': 'https://www.microsoft.com/en-us/p/Zero/8D6KGWZ2DWRJ'}, {'source_name': 'AppleTV', 'type': 'rent', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'AppleTV', 'type': 'rent', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'VUDU', 'type': 'buy', 'region': 'US', 'url': 'https://athome.fandango.com/content/browse/details/Zero/4097436'}, {'source_name': 'VUDU', 'type': 'buy', 'region': 'US', 'url': 'https://athome.fandango.com/content/browse/details/Zero/4097436'}, {'source_name': 'Amazon', 'type': 'buy', 'region': 'US', 'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.11d567bd-dbc4-4a0d-b632-88ab5674c274?tag='}, {'source_name': 'Amazon', 'type': 'buy', 'region': 'US', 'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.11d567bd-dbc4-4a0d-b632-88ab5674c274?tag='}, {'source_name': 'Windows Store', 'type': 'buy', 'region': 'US', 'url': 'https://www.microsoft.com/en-us/p/Zero/8D6KGWZ2DWRJ'}, {'source_name': 'Windows Store', 'type': 'buy', 'region': 'US', 'url': 'https://www.microsoft.com/en-us/p/Zero/8D6KGWZ2DWRJ'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}]",True
1430149,We Want the Funk!,2025-04-08,2.1165,9.333,3,['Documentary'],,,,,,,[],False
1022054,All the Lost Ones,2025-04-18,2.1761,0.0,0,"['Thriller', 'Action', 'Science Fiction', 'War']",,N/A,4.4,,,6 wins & 7 nominations total,"[{'source_name': 'Paramount Plus', 'type': 'sub', 'region': 'CA', 'url': 'https://www.cbs.com/movies/all-the-lost-ones/wV0iCRgfW42MBQMRoELiGFzwAl6_2Iam?searchReferral=&amp;utm_source=publisher'}, {'source_name': 'YouTube', 'type': 'rent', 'region': 'CA', 'url': 'https://www.youtube.com/results?search_query=All+The+Lost+Ones%2Bmovie'}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'US', 'url': 'https://watch.amazon.com/detail?gti=amzn1.dv.gti.6d561538-7900-4d96-9c2e-3568d1328d4c'}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'US', 'url': 'https://watch.amazon.com/detail?gti=amzn1.dv.gti.6d561538-7900-4d96-9c2e-3568d1328d4c'}, {'source_name': 'YouTube', 'type': 'buy', 'region': 'CA', 'url': 'https://www.youtube.com/results?search_query=All+The+Lost+Ones%2Bmovie'}, {'source_name': 'YouTube', 'type': 'buy', 'region': 'CA', 'url': 'https://www.youtube.com/results?search_query=All+The+Lost+Ones%2Bmovie'}]",True
1430149,We Want the Funk!,2025-04-08,2.1165,9.333,3,['Documentary'],,,,,,,[],False
1003083,Audrey's Children,2025-03-28,1.9987,0.0,0,['Drama'],,N/A,,,,2 wins & 6 nominations,[],False
1401957,National Theatre Live: Dr. Strangelove,2025-03-27,1.9521,0.0,0,['Comedy'],,N/A,7.6,,,N/A,[],False
1215077,Gazer,2025-04-04,1.8356,7.0,1,"['Mystery', 'Thriller', 'Horror']",,N/A,,78%,,N/A,[],False
891644,Zero,2025-04-11,1.7408,4.5,2,"['Action', 'Thriller']",,N/A,,,,N/A,"[{'source_name': 'AppleTV', 'type': 'rent', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'AppleTV', 'type': 'rent', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'VUDU', 'type': 'rent', 'region': 'US', 'url': 'https://athome.fandango.com/content/browse/details/Zero/4097436'}, {'source_name': 'VUDU', 'type': 'rent', 'region': 'US', 'url': 'https://athome.fandango.com/content/browse/details/Zero/4097436'}, {'source_name': 'Plex', 'type': 'rent', 'region': 'US', 'url': 'https://watch.plex.tv/movie/zero-2025?utm_content=5fd0d57cd5ec12002ed66b46&utm_medium=deeplink&utm_source='}, {'source_name': 'Plex', 'type': 'rent', 'region': 'US', 'url': 'https://watch.plex.tv/movie/zero-2025?utm_content=5fd0d57cd5ec12002ed66b46&utm_medium=deeplink&utm_source='}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'US', 'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.11d567bd-dbc4-4a0d-b632-88ab5674c274?tag='}, {'source_name': 'Amazon', 'type': 'rent', 'region': 'US', 'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.11d567bd-dbc4-4a0d-b632-88ab5674c274?tag='}, {'source_name': 'Windows Store', 'type': 'rent', 'region': 'US', 'url': 'https://www.microsoft.com/en-us/p/Zero/8D6KGWZ2DWRJ'}, {'source_name': 'Windows Store', 'type': 'rent', 'region': 'US', 'url': 'https://www.microsoft.com/en-us/p/Zero/8D6KGWZ2DWRJ'}, {'source_name': 'AppleTV', 'type': 'rent', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'AppleTV', 'type': 'rent', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'US', 'url': 'https://tv.apple.com/us/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'VUDU', 'type': 'buy', 'region': 'US', 'url': 'https://athome.fandango.com/content/browse/details/Zero/4097436'}, {'source_name': 'VUDU', 'type': 'buy', 'region': 'US', 'url': 'https://athome.fandango.com/content/browse/details/Zero/4097436'}, {'source_name': 'Amazon', 'type': 'buy', 'region': 'US', 'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.11d567bd-dbc4-4a0d-b632-88ab5674c274?tag='}, {'source_name': 'Amazon', 'type': 'buy', 'region': 'US', 'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.11d567bd-dbc4-4a0d-b632-88ab5674c274?tag='}, {'source_name': 'Windows Store', 'type': 'buy', 'region': 'US', 'url': 'https://www.microsoft.com/en-us/p/Zero/8D6KGWZ2DWRJ'}, {'source_name': 'Windows Store', 'type': 'buy', 'region': 'US', 'url': 'https://www.microsoft.com/en-us/p/Zero/8D6KGWZ2DWRJ'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}, {'source_name': 'AppleTV', 'type': 'buy', 'region': 'CA', 'url': 'https://tv.apple.com/ca/movie/zero/umc.cmc.73zg5t4nttmitd5lhdzwx0zhu?at=1000l3V2&ct=app_tv&itscg=30200&itsct=&playableId=tvs.sbd.9001%3A1800608318'}]",True
1060046,HIT: The Third Case,2025-04-30,1.725,0.0,0,"['Crime', 'Thriller', 'Action']",,,,,,,[],False
1425725,Hans Zimmer & Friends: Diamond in the Desert,2025-03-19,1.7239,8.75,6,"['Music', 'Documentary']",,N/A,,,,N/A,[],False
1414048,Day of Reckoning,2025-03-28,1.7101,4.0,1,"['Western', 'Action']",,,,,,,"[{'source_name': 'VUDU', 'type': 'buy', 'region': 'US', 'url': 'https://athome.fandango.com/content/browse/details/Day-of-Reckoning/4127164'}, {'source_name': 'VUDU', 'type': 'buy', 'region': 'US', 'url': 'https://athome.fandango.com/content/browse/details/Day-of-Reckoning/4127164'}, {'source_name': 'VUDU', 'type': 'buy', 'region': 'US', 'url': 'https://athome.fandango.com/content/browse/details/Day-of-Reckoning/4127164'}]",True
1321380,My Love Will Make You Disappear,2025-03-28,1.6161,7.0,1,"['Romance', 'Comedy']",,N/A,,,,N/A,[],False
666154,Kayara,2025-03-30,1.6028,0.0,0,"['Adventure', 'Animation', 'Family']",,N/A,,,,N/A,[],False
1449631,Sod and Stubble,2025-04-18,1.5658,0.0,0,"['Drama', 'Western']",,N/A,,,,N/A,[],False
1359939,Die Like a Man,2025-04-25,1.563,0.0,0,"['Drama', 'Crime']",,N/A,,,,N/A,[],False
