article_id,source,title,description,published_at,title_sentiment,description_sentiment
d63b6459a82cbc106daaa367f38e7839,mediastack,former nevada superintendent of schools to hold interim role,nevada gov joe lombardo announced thursday that steve canavero will serve as interim superintendent of public instruction starting april 14,2025-03-27T18:51:14+00:00,0.0,0.0
e5d4fc28e0283bc7019db6c8193c5381,mediastack,osmangazi kprs yolunda iki cip arpt bir yaral,kaza saat 1800 sralarnda tem yolunun osmangazi kprs yol ayrm yalova istikametinde meydana geldi ayn istikame,2025-03-27T18:51:13+00:00,0.0,0.0
c2512010620fbe2d96f555486d4f262d,mediastack,st johns transfer portal nil tracker targets rumors updates,follow here to keep up to date on the comings and goings of the transfer portal and nil scene,2025-03-27T18:51:12+00:00,0.0,0.0
bc7ac46b211d8478e1830d696ae02ef7,mediastack,this windowcleaning robot i tried is surprisingly impressive and 100 off,ecovacs winbot w2 omni is so good it made me wish i had more windows in my house to see it work all day,2025-03-27T18:51:00+00:00,1.0,0.6
cfec2b6bf5aa42ab471d0d178559809c,mediastack,kamasi washington bonobo and floating points share songs from the adult swim anime lazarus,the new show comes from cowboy bebop director shinichir watanabe,2025-03-27T18:50:52+00:00,0.1,0.13636363636363635
c86ee6f57a4cfe6ac2f41b58f60bc847,mediastack,ultrashort consumer services declares quarterly distribution of 00370,ultrashort consumer services declares quarterly distribution of 00370,2025-03-27T18:50:35+00:00,0.0,0.0
e23b637c983f1ea458ae143eadc02469,mediastack,news24  soft power approach has earned sa recognition around the world  ramaphosa amid tensions with us,an emboldened president cyril ramaphosa says south africas foreign policy approach is based on soft power and avoids arrogance and disrespect to other nations,2025-03-27T18:50:33+00:00,0.1,-0.049999999999999996
27e497eaac78c7fe7d782112f60cbf54,mediastack,trumps auto tariffs are a gift to tesla,president trump is slapping 25 tariffs on all cars imported to the united states including from our immediate north american neighbors hes also placed a 25 tariff on certain parts used to build cars its a decision that will likely supercharge the cost of new and used cars but its also a gift to tesla 8230,2025-03-27T18:50:22+00:00,0.0,0.08766233766233766
e05d7cbed746f2ee6dd7c0933621d4c8,mediastack,biomimetic adsorbent efficiently extracts uranium from seawater,the oceans hold an enormous amount of very diluted uranium that could potentially serve as a sustainable fuel source for nuclear power but how can uranium be extracted quickly and efficiently from seawater,2025-03-27T18:50:03+00:00,0.0,0.13333333333333333
55e24799ea153054dec574077832d709,mediastack,girl 14 shot dead in playground  allegedly by 13yearold classmate after they got into it on school bus,he went home put on all black put on a black mask and came back and called my babys name and he shot my baby four times the victims godmother said,2025-03-27T18:49:39+00:00,-0.15000000000000002,-0.1111111111111111
a25b0fca1abf9bdfef4ea251f776d674,mediastack,new nonstop flights from dia to utah start next week,contour airlines will offer nonstop flights out of dia to utah cities moab and vernal beginning next week,2025-03-27T18:49:34+00:00,0.06818181818181818,0.0
beef0941f4b0f892b530f2afbd294280,mediastack,celebran juicio penal contra dos ciudadanos acusados del delito de incumplimiento del deber de preservar bienes en entidades econmicas del estado,imagen principalnbsp juicio penal a dos ciudadanos por incumplimiento del deber de preservar bienes en entidades econmicas del estado foto perfil de facebook de canal habanael tribunal municipal popular de diez de octubre celebr el juicio penal contra dos ciudadanos acusados del delito de incumplimiento del deber de preservar bienes en entidades econmicas del estadolos imputados que trabajaban como operarios en la refinera ico lpez no siguieron los procedimientos establecidos para descargar el combustible desde el buque hasta los tanques de almacenamiento lo que provoc el,2025-03-27T18:49:33+00:00,0.0,0.6
61bc2f656ba03b118f7d243159d9ae40,mediastack,carbon monoxide killed 3 american tourists found unconscious in belize,the belize national forensics science service executive director gian cho said thursday that carbon monoxide poisoning killed three american women found dead while at a vacation resort there in february,2025-03-27T18:49:31+00:00,-0.1,-0.13333333333333333
a42bd389138d26b7a90cecffd837f525,mediastack,jay monahan warned against 20 million purses as pga tours worrying reality revealed by golf insider,the pga tour has seen a drop in viewership over the past few years the ratings took a major plunge even during the biggest tournaments signature events and majors caught a lot less attention and broadcast partners of the tour were in shambles trying to figure out what was wrong the worst of it was 8230the post jay monahan warned against 821620 million purses8217 as pga tour8217s worrying reality revealed by golf insider appeared first on essentiallysports,2025-03-27T18:49:27+00:00,0.0,-0.25773809523809527
f62418898776d95246632e113577b296,mediastack,prince william warmly embraces his longtime friend gail porter in scotland as he makes visit on crusade to end homelessness,prince william was pictured warmly embracing homelessness advocate gail porter today during a trip to aberdeen as he visited scotland to work on his homewards initiative,2025-03-27T18:49:20+00:00,0.6,0.6
609d61eda51ceb76f871c084444d10cc,mediastack,delta apc rejects call for oborevworis adoption for 2027,the delta state chapter of the all progressives congress apc has categorically rejected and condemned a call by the member representing ughelli northughelli southudu federal constituency in the house of,2025-03-27T18:49:09+00:00,0.0,0.0
59565eb667bcb90eee6a13bcf4033f44,mediastack,old tafo mp sues ag over chief justices removal process,new patriotic party npp member of parliament mp for old tafo vincent ekow assafuah has filed a lawsuit against the attorneygeneral challenging the procedural legality of president john dramani mahamas actions regarding the potential removal of the chief justice the lawsuit follows the presidents initiation of consultations with the council of state concerning three petitions 8230the post old tafo mp sues ag over chief justice8217s removal process appeared first on ghanammacom,2025-03-27T18:49:05+00:00,0.1,0.18106060606060606
e9109440f73cb358d6dbef8609b1c30e,mediastack,charlie woods sees rare ray of hope as he braces for college amid sister sam woods stanford move,charlie woods name alone commands attention but his latest climb in the ajga rankings tells a more intriguing story despite a middling finish at sage valley where he placed 25th out of 36 woods still surged 235 spots in the rankingsa testament to the weight his performances carry while his scorecard reflected both promise and 8230the post charlie woods sees rare ray of hope as he braces for college amid sister sam woods stanford move appeared first on essentiallysports,2025-03-27T18:48:57+00:00,0.3,0.37
5bfa7b41a1d887ad518527af72b664ad,mediastack,young adults praised for rescuing 5yearold and his grandmother from neckdeep waters in bayou,by ktrk staff click here for updates on this story 160160160160katy texas ktrk 8212 three young adults are receiving praise for their help rescuing a 5yearold boy and his grandmother from a katy bayou on sunday according to harris county pct 5 deputies the child lost control of his bicycle and plunged into the bayouthe post young adults praised for rescuing 5yearold and his grandmother from neckdeep waters in bayou appeared first on kion546,2025-03-27T18:48:49+00:00,0.1,0.15
31fe609af606679baa05154fcb22800f,mediastack,former packers running back charged with operating dog fighting ring,washington dc 8212 a former packers running back is now in custody after the fbi conducts what it says is potentially the largest dog fighting ring bust in its history leshon eugene johnson of broken arrow oklahoma made his initial appearance in court last week he is charged with possessing 190 pit bulltype dogs for 8230the post former packers running back charged with operating dog fighting ring appeared first on wtmj,2025-03-27T18:48:43+00:00,0.0,-0.01666666666666667
fb3683e2cae7b5038a21a6dd548c380e,mediastack,owens named editor in chief of san fran business times,longtime business journalist jeremy owens has been named editor in chief of the san francisco business times he takes over for jim gardner who announced his retirement earlier this year owens previously was the tech editor and san francisco bureau chief at marketwatchcom before leaving earlier this year he had been with the financial website for nearly 10 8230,2025-03-27T18:48:31+00:00,0.0,-0.01333333333333333
